date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA
2022-09-17,Genoa,Modena,1.5,3.75,6.0,1.57,4.0,5.5
2022-09-18,Ternana,Perugia,2.4,3.25,2.75,2.35,3.3,2.87
2022-09-30,Cosenza,Como,2.6,3.3,2.7,2.65,3.2,2.6
2022-10-01,Bari,Brescia,2.3,3.3,3.2,2.25,3.3,3.0
2022-10-01,Cagliari,Venezia,1.83,3.5,4.5,1.85,3.5,4.1
2022-10-01,Cittadella,Ternana,2.1,3.4,3.5,2.1,3.3,3.3
2022-10-01,Modena,Reggina,2.4,3.25,3.0,2.45,3.25,2.8
2022-10-01,Palermo,Sudtirol,1.85,3.4,4.5,1.9,3.5,3.9
2022-10-01,Parma,Frosinone,2.15,3.4,3.4,2.15,3.4,3.2
2022-10-01,Spal,Genoa,3.6,3.4,2.05,3.5,3.3,2.05
2022-10-01,Perugia,Pisa,2.15,3.3,3.5,2.15,3.2,3.4
2022-10-02,Benevento,Ascoli,1.9,3.6,4.0,1.95,3.4,3.75
2022-10-07,Genoa,Cagliari,1.75,3.6,4.75,1.77,3.6,4.4
2022-10-08,Ascoli,Modena,2.1,3.2,3.4,2.1,3.3,3.4
2022-10-08,Brescia,Cittadella,1.9,3.25,4.0,1.95,3.2,4.0
2022-10-08,Pisa,Parma,2.8,3.1,2.5,2.8,3.2,2.45
2022-10-08,Ternana,Palermo,2.2,3.25,3.2,2.2,3.25,3.2
2022-10-08,Venezia,Bari,2.3,3.3,2.9,2.3,3.25,2.95
2022-10-08,Frosinone,Spal,1.65,3.6,5.5,1.66,3.7,5.0
2022-10-08,Reggina,Cosenza,1.65,3.5,5.5,1.68,3.5,5.25
2022-10-09,Como,Perugia,2.4,3.3,2.8,2.45,3.2,2.8
2022-10-09,Sudtirol,Benevento,3.0,3.0,2.45,2.85,3.1,2.5
2022-10-14,Venezia,Frosinone,2.75,3.1,2.7,2.7,3.1,2.6
2022-10-15,Benevento,Ternana,2.15,3.4,3.25,2.1,3.4,3.25
2022-10-15,Cagliari,Brescia,1.9,3.5,3.8,1.9,3.4,3.9
2022-10-15,Cittadella,Spal,2.15,3.25,3.4,2.15,3.2,3.4
2022-10-15,Cosenza,Genoa,5.25,3.75,1.61,5.25,3.75,1.63
2022-10-15,Modena,Como,2.05,3.3,3.5,2.05,3.4,3.4
2022-10-15,Palermo,Pisa,2.25,3.4,3.0,2.25,3.4,3.0
2022-10-15,Parma,Reggina,1.9,3.5,4.0,1.95,3.4,3.75
2022-10-15,Bari,Ascoli,2.05,3.3,3.6,2.05,3.2,3.6
2022-10-16,Perugia,Sudtirol,1.9,3.4,4.0,1.98,3.3,3.75
2022-10-22,Brescia,Venezia,2.2,3.2,3.3,2.2,3.3,3.1
2022-10-22,Como,Benevento,2.6,3.3,2.62,2.6,3.2,2.6
2022-10-22,Frosinone,Bari,1.9,3.3,4.2,1.9,3.4,3.9
2022-10-22,Reggina,Perugia,1.9,3.3,4.2,2.0,3.2,3.8
2022-10-22,Spal,Cosenza,1.72,3.5,5.25,1.73,3.5,4.75
2022-10-22,Sudtirol,Parma,3.0,3.2,2.4,3.0,3.2,2.3
2022-10-22,Ternana,Genoa,3.75,3.4,1.9,3.7,3.4,1.95
2022-10-23,Palermo,Cittadella,2.37,3.1,3.1,2.35,3.1,3.0
2022-10-23,Pisa,Modena,2.1,3.3,3.5,2.1,3.3,3.3
2022-10-24,Ascoli,Cagliari,2.7,3.25,2.62,2.8,3.2,2.5
2022-10-28,Bari,Ternana,2.25,3.25,3.2,2.25,3.25,3.1
2022-10-29,Benevento,Pisa,2.25,3.3,3.1,2.2,3.3,3.1
2022-10-29,Cagliari,Reggina,2.2,3.2,3.3,2.15,3.3,3.2
2022-10-29,Cosenza,Frosinone,4.33,3.3,1.85,4.2,3.4,1.87
2022-10-29,Modena,Palermo,2.15,3.3,3.4,2.15,3.4,3.2
2022-10-29,Parma,Como,1.7,4.0,4.5,1.68,3.8,4.6
2022-10-29,Spal,Sudtirol,2.1,3.1,3.6,2.15,3.2,3.4
2022-10-29,Venezia,Ascoli,1.95,3.5,3.8,2.0,3.3,3.6
2022-10-29,Genoa,Brescia,1.53,3.8,6.5,1.52,4.0,6.25
2022-10-30,Perugia,Cittadella,2.25,3.1,3.4,2.25,3.1,3.2
2022-11-05,Benevento,Bari,2.62,3.2,2.75,2.45,3.2,2.75
2022-11-05,Brescia,Ascoli,1.95,3.25,4.2,1.98,3.25,3.9
2022-11-05,Cittadella,Modena,2.25,3.2,3.25,2.25,3.2,3.2
2022-11-05,Pisa,Cosenza,1.65,3.75,5.5,1.63,3.7,5.5
2022-11-05,Sudtirol,Cagliari,2.75,3.1,2.7,2.75,3.1,2.6
2022-11-05,Ternana,Spal,1.85,3.5,4.2,1.9,3.5,3.8
2022-11-05,Frosinone,Perugia,1.57,3.75,6.0,1.62,3.75,5.25
2022-11-05,Palermo,Parma,2.7,3.2,2.7,2.6,3.3,2.6
2022-11-06,Como,Venezia,2.7,3.3,2.6,2.65,3.25,2.55
2022-11-07,Reggina,Genoa,3.1,3.2,2.37,3.0,3.2,2.35
2022-11-11,Ascoli,Frosinone,3.0,3.1,2.37,3.0,3.1,2.4
2022-11-12,Bari,Sudtirol,1.83,3.25,4.75,1.9,3.3,4.1
2022-11-12,Cagliari,Pisa,2.05,3.3,3.75,2.1,3.2,3.5
2022-11-12,Cosenza,Palermo,3.1,3.1,2.3,3.1,3.1,2.3
2022-11-12,Modena,Perugia,2.0,3.4,3.6,2.05,3.4,3.3
2022-11-12,Parma,Cittadella,2.05,3.0,3.8,2.0,3.2,3.9
2022-11-12,Spal,Benevento,2.45,3.1,2.9,2.4,3.25,2.87
2022-11-12,Venezia,Reggina,2.62,3.2,2.62,2.6,3.2,2.65
2022-11-12,Ternana,Brescia,2.1,3.1,3.5,2.2,3.25,3.2
2022-11-13,Genoa,Como,1.36,4.5,7.0,1.4,4.6,7.25
2022-11-26,Parma,Modena,1.83,3.4,4.0,1.88,3.5,4.0
2022-11-26,Pisa,Ternana,2.1,3.25,3.2,2.15,3.3,3.2
2022-11-27,Reggina,Benevento,1.85,3.3,3.8,1.88,3.3,4.2
2022-11-27,Brescia,Spal,1.85,3.3,3.8,1.9,3.4,3.9
2022-11-27,Cittadella,Cosenza,1.65,3.5,5.25,1.66,3.5,5.25
2022-11-27,Como,Bari,2.75,3.2,2.37,2.8,3.2,2.45
2022-11-27,Frosinone,Cagliari,1.9,3.25,3.8,1.98,3.25,3.9
2022-11-27,Perugia,Genoa,3.8,3.25,1.9,3.9,3.25,1.95
2022-11-27,Sudtirol,Ascoli,2.3,3.1,2.9,2.37,3.1,3.0
2022-11-27,Palermo,Venezia,2.3,3.2,2.87,2.3,3.3,3.0
2022-12-03,Venezia,Ternana,2.37,3.2,2.9,2.35,3.2,3.0
2022-12-03,Cagliari,Parma,2.3,3.25,3.0,2.35,3.2,3.0
2022-12-04,Spal,Modena,2.25,3.1,3.25,2.35,3.1,3.1
2022-12-04,Ascoli,Como,2.05,3.3,3.4,2.05,3.3,3.5
2022-12-04,Bari,Pisa,2.1,3.25,3.5,2.1,3.25,3.5
2022-12-04,Brescia,Reggina,2.5,2.87,3.0,2.5,3.0,2.95
2022-12-04,Cosenza,Perugia,2.87,3.1,2.45,2.9,3.1,2.5
2022-12-04,Genoa,Cittadella,1.57,3.6,6.0,1.6,3.6,6.0
2022-12-04,Sudtirol,Frosinone,3.4,3.0,2.2,3.4,3.0,2.25
2022-12-04,Benevento,Palermo,1.95,3.25,4.0,1.98,3.2,3.8
2022-12-07,Ternana,Cagliari,2.37,3.2,2.8,2.5,3.2,2.8
2022-12-08,Parma,Benevento,1.85,3.5,3.8,1.9,3.4,3.9
2022-12-08,Cittadella,Bari,2.37,3.0,3.0,2.45,3.0,2.95
2022-12-08,Cosenza,Brescia,3.1,3.1,2.1,3.3,3.2,2.2
2022-12-08,Genoa,Sudtirol,1.5,3.8,5.75,1.52,4.0,6.0
2022-12-08,Modena,Venezia,2.25,3.1,3.1,2.3,3.2,3.1
2022-12-08,Perugia,Spal,1.95,3.25,3.6,2.0,3.2,3.75
2022-12-08,Reggina,Frosinone,2.5,3.0,2.75,2.55,3.0,2.8
2022-12-08,Pisa,Ascoli,2.05,3.2,3.4,2.1,3.2,3.5
2022-12-08,Palermo,Como,2.1,3.1,3.3,2.15,3.3,3.25
2022-12-11,Cagliari,Perugia,1.83,3.5,4.33,1.83,3.4,4.2
2022-12-11,Ascoli,Genoa,3.6,3.25,2.1,3.4,3.1,2.1
2022-12-11,Benevento,Cittadella,2.2,3.1,3.5,2.25,3.1,3.3
2022-12-11,Como,Reggina,3.2,3.2,2.25,3.1,3.3,2.2
2022-12-11,Spal,Palermo,2.38,3.1,3.1,2.3,3.0,3.2
2022-12-11,Sudtirol,Ternana,2.55,3.1,2.88,2.55,3.1,2.75
2022-12-11,Venezia,Cosenza,1.67,3.6,5.25,1.65,3.7,5.0
2022-12-11,Bari,Modena,1.91,3.25,4.2,1.95,3.25,3.9
2022-12-11,Frosinone,Pisa,1.91,3.3,4.33,1.9,3.4,4.0
2022-12-12,Brescia,Parma,2.8,3.2,2.5,2.8,3.1,2.5
2022-12-17,Pisa,Brescia,2.38,3.1,3.1,2.3,3.2,3.0
2022-12-17,Reggina,Bari,2.15,3.0,3.6,2.15,3.2,3.4
2022-12-18,Cosenza,Ascoli,2.75,2.9,2.75,2.65,3.0,2.7
2022-12-18,Modena,Benevento,2.45,3.0,3.0,2.37,3.2,2.9
2022-12-18,Ternana,Como,2.0,3.3,3.6,2.0,3.4,3.5
2022-12-18,Parma,Spal,1.67,3.6,5.0,1.68,3.6,5.25
2022-12-18,Cittadella,Sudtirol,2.0,3.0,4.2,2.0,3.1,4.0
2022-12-18,Palermo,Cagliari,2.6,3.1,2.6,2.6,3.2,2.65
2022-12-18,Genoa,Frosinone,1.95,3.0,4.2,2.0,3.2,3.75
2022-12-19,Perugia,Venezia,2.38,3.0,3.0,2.45,3.1,2.9
2022-12-26,Brescia,Palermo,2.2,3.1,3.5,2.15,3.1,3.4
2022-12-26,Ascoli,Reggina,2.8,2.9,2.63,2.85,2.95,2.6
2022-12-26,Benevento,Perugia,2.0,3.1,4.0,1.95,3.2,4.0
2022-12-26,Cagliari,Cosenza,1.5,4.0,7.0,1.52,4.0,6.25
2022-12-26,Como,Cittadella,2.25,3.1,3.4,2.4,3.1,3.0
2022-12-26,Spal,Pisa,2.63,3.1,2.7,2.55,3.1,2.75
2022-12-26,Sudtirol,Modena,2.25,3.1,3.4,2.2,3.2,3.25
2022-12-26,Venezia,Parma,2.88,3.2,2.45,2.87,3.1,2.45
2022-12-26,Frosinone,Ternana,1.75,3.5,5.0,1.77,3.5,4.5
2022-12-26,Bari,Genoa,3.1,3.1,2.4,3.1,3.0,2.37
2023-01-14,Bari,Parma,2.45,3.25,2.88,2.45,3.1,2.85
2023-01-14,Cagliari,Como,1.75,3.6,4.75,1.77,3.5,4.5
2023-01-14,Perugia,Palermo,2.25,3.25,3.2,2.3,3.1,3.1
2023-01-14,Pisa,Cittadella,1.91,3.4,4.0,1.9,3.3,4.0
2023-01-14,Reggina,Spal,1.62,3.6,5.75,1.63,3.6,5.5
2023-01-14,Frosinone,Modena,1.65,3.75,5.25,1.66,3.6,5.25
2023-01-15,Sudtirol,Brescia,2.5,3.0,3.0,2.45,3.0,3.0
2023-01-15,Cosenza,Benevento,3.3,3.25,2.2,3.3,3.1,2.2
2023-01-15,Ternana,Ascoli,2.2,3.25,3.3,2.2,3.3,3.2
2023-01-16,Genoa,Venezia,1.7,3.6,5.0,1.7,3.5,5.0
2023-01-20,Palermo,Bari,2.9,2.9,2.55,2.8,3.0,2.6
2023-01-21,Benevento,Genoa,3.3,3.1,2.2,3.4,3.0,2.25
2023-01-21,Como,Pisa,2.45,3.2,2.8,2.45,3.1,2.9
2023-01-21,Modena,Cosenza,1.67,3.8,4.75,1.7,3.6,4.8
2023-01-21,Parma,Perugia,1.8,3.4,4.75,1.82,3.3,4.5
2023-01-21,Reggina,Ternana,1.75,3.5,4.5,1.75,3.6,4.5
2023-01-21,Spal,Ascoli,2.63,3.0,2.75,2.65,3.0,2.75
2023-01-21,Venezia,Sudtirol,1.95,3.3,3.8,2.05,3.1,3.8
2023-01-21,Cittadella,Cagliari,2.7,3.0,2.63,2.85,3.0,2.55
2023-01-22,Brescia,Frosinone,3.3,3.0,2.25,3.2,3.1,2.3
2023-01-27,Cagliari,Spal,1.67,3.5,4.75,1.7,3.6,5.0
2023-01-28,Bari,Perugia,2.0,3.2,3.5,2.05,3.25,3.6
2023-01-28,Brescia,Como,2.2,3.2,3.1,2.2,3.25,3.2
2023-01-28,Cosenza,Parma,3.8,3.3,1.91,3.8,3.3,1.95
2023-01-28,Sudtirol,Reggina,3.1,3.0,2.3,3.1,3.0,2.37
2023-01-28,Ternana,Modena,2.15,3.3,3.1,2.15,3.4,3.2
2023-01-28,Venezia,Cittadella,2.2,3.0,3.3,2.25,3.1,3.25
2023-01-28,Genoa,Pisa,1.73,3.4,4.5,1.78,3.4,4.5
2023-01-29,Ascoli,Palermo,2.25,3.1,3.0,2.35,3.2,3.0
2023-01-29,Frosinone,Benevento,1.75,3.5,4.33,1.83,3.4,4.2
2023-02-03,Modena,Cagliari,2.7,3.1,2.8,2.55,3.0,2.75
2023-02-04,Benevento,Venezia,2.38,3.2,3.2,2.3,3.1,3.2
2023-02-04,Cittadella,Ascoli,2.45,3.1,3.0,2.5,2.87,3.0
2023-02-04,Cosenza,Ternana,2.9,3.3,2.4,2.87,3.2,2.4
2023-02-04,Perugia,Brescia,1.95,3.4,4.0,2.0,3.2,3.75
2023-02-04,Pisa,Sudtirol,1.91,3.4,4.2,1.9,3.25,4.1
2023-02-04,Spal,Bari,3.2,3.2,2.38,3.0,3.1,2.37
2023-02-04,Como,Frosinone,3.1,3.3,2.38,2.87,3.2,2.4
2023-02-05,Palermo,Reggina,3.0,3.2,2.45,2.87,3.1,2.5
2023-02-05,Parma,Genoa,2.7,3.2,2.7,2.6,3.1,2.7
2023-02-10,Genoa,Palermo,1.67,3.6,5.5,1.7,3.5,5.0
2023-02-11,Brescia,Modena,2.45,3.25,3.0,2.65,3.2,2.6
2023-02-11,Cagliari,Benevento,2.0,3.4,3.9,1.95,3.3,3.9
2023-02-11,Frosinone,Cittadella,1.7,3.6,5.5,1.68,3.4,5.5
2023-02-11,Reggina,Pisa,2.15,3.25,3.6,2.1,3.2,3.4
2023-02-11,Sudtirol,Como,2.63,3.1,2.9,2.55,3.1,2.75
2023-02-11,Venezia,Spal,1.85,3.7,4.1,1.88,3.4,4.0
2023-02-11,Ascoli,Perugia,2.6,3.1,2.9,2.5,3.1,2.85
2023-02-11,Ternana,Parma,2.88,3.5,2.38,2.87,3.3,2.35
2023-02-12,Bari,Cosenza,1.62,3.8,5.75,1.6,3.8,5.5
2023-02-17,Pisa,Venezia,2.38,2.9,3.3,2.35,3.0,3.2
2023-02-18,Benevento,Brescia,2.05,3.3,3.8,2.05,3.25,3.6
2023-02-18,Cittadella,Reggina,2.8,3.0,2.8,2.7,2.95,2.75
2023-02-18,Cosenza,Sudtirol,2.8,3.0,2.75,2.75,2.95,2.65
2023-02-18,Palermo,Frosinone,3.1,3.25,2.38,3.1,3.1,2.3
2023-02-18,Parma,Ascoli,1.8,3.5,4.75,1.78,3.4,4.5
2023-02-18,Spal,Como,2.8,3.25,2.6,2.75,3.1,2.55
2023-02-18,Bari,Cagliari,2.2,3.25,3.4,2.15,3.25,3.3
2023-02-18,Perugia,Ternana,1.95,3.4,4.0,2.05,3.3,3.5
2023-02-19,Modena,Genoa,3.4,3.3,2.2,3.2,3.0,2.3
2023-02-24,Frosinone,Parma,2.05,3.1,4.0,2.1,3.1,3.6
2023-02-24,Pisa,Perugia,2.3,3.2,3.25,2.3,3.1,3.1
2023-02-25,Brescia,Bari,3.1,3.1,2.4,3.0,3.1,2.37
2023-02-25,Como,Cosenza,1.75,3.5,5.0,1.7,3.6,5.0
2023-02-25,Reggina,Modena,2.2,3.1,3.6,2.15,3.2,3.3
2023-02-25,Sudtirol,Palermo,2.3,3.2,3.4,2.25,2.95,3.2
2023-02-25,Ternana,Cittadella,2.2,3.3,3.5,2.2,3.2,3.3
2023-02-25,Venezia,Cagliari,2.38,3.25,3.0,2.35,3.25,2.9
2023-02-25,Genoa,Spal,1.57,3.75,7.0,1.55,3.9,5.75
2023-02-26,Ascoli,Benevento,2.4,3.25,3.1,2.35,3.2,2.95
2023-02-28,Cosenza,Reggina,4.5,3.25,1.91,4.2,3.2,1.9
2023-02-28,Palermo,Ternana,2.05,3.5,3.5,2.0,3.4,3.5
2023-02-28,Parma,Pisa,2.05,3.3,3.75,2.1,3.2,3.5
2023-03-01,Bari,Venezia,2.1,3.4,3.5,2.05,3.25,3.5
2023-03-01,Benevento,Sudtirol,2.1,3.1,3.75,2.1,3.0,3.7
2023-03-01,Cagliari,Genoa,2.88,3.25,2.5,2.75,3.2,2.5
2023-03-01,Cittadella,Brescia,2.1,3.25,3.8,2.1,3.2,3.4
2023-03-01,Modena,Ascoli,2.0,3.4,3.8,2.05,3.25,3.6
2023-03-01,Perugia,Como,2.25,3.25,3.3,2.2,3.25,3.2
2023-03-01,Spal,Frosinone,4.2,3.5,1.91,3.9,3.4,1.93
2023-03-04,Pisa,Palermo,2.0,3.3,3.9,2.0,3.25,3.75
2023-03-04,Reggina,Parma,2.5,3.1,2.9,2.45,3.1,2.9
2023-03-05,Ascoli,Bari,2.63,3.3,2.75,2.6,3.0,2.75
2023-03-05,Brescia,Cagliari,2.9,3.1,2.55,2.85,3.1,2.5
2023-03-05,Como,Modena,2.15,3.2,3.75,2.1,3.3,3.4
2023-03-05,Frosinone,Venezia,1.75,3.5,4.75,1.8,3.4,4.4
2023-03-05,Spal,Cittadella,2.55,3.1,2.8,2.55,3.0,2.85
2023-03-05,Sudtirol,Perugia,2.8,3.0,2.8,2.65,3.0,2.7
2023-03-05,Ternana,Benevento,2.55,3.2,2.75,2.65,3.1,2.65
2023-03-06,Genoa,Cosenza,1.36,4.5,9.0,1.38,4.6,7.75
2023-03-10,Cagliari,Ascoli,2.05,3.2,4.0,2.1,3.1,3.75
2023-03-11,Benevento,Como,2.5,3.3,2.9,2.5,3.1,2.75
2023-03-11,Cittadella,Palermo,2.4,3.1,3.2,2.3,3.1,3.1
2023-03-11,Modena,Pisa,2.5,3.3,2.88,2.45,3.2,2.85
2023-03-11,Parma,Sudtirol,1.83,3.3,5.0,1.83,3.2,4.6
2023-03-11,Venezia,Brescia,1.95,3.3,4.2,1.93,3.25,4.0
2023-03-11,Bari,Frosinone,3.0,3.25,2.45,2.9,3.2,2.4
2023-03-12,Cosenza,Spal,2.7,3.2,2.7,2.6,3.2,2.6
2023-03-12,Genoa,Ternana,1.53,4.0,7.0,1.55,3.9,6.0
2023-03-17,Palermo,Modena,2.4,3.25,3.1,2.35,3.2,3.0
2023-03-18,Ascoli,Venezia,2.4,3.0,3.3,2.45,3.0,3.0
2023-03-18,Brescia,Genoa,4.33,3.25,1.95,4.2,3.2,1.93
2023-03-18,Cittadella,Perugia,2.6,3.0,3.0,2.5,2.95,3.0
2023-03-18,Como,Parma,2.7,3.1,2.8,2.6,3.1,2.65
2023-03-18,Frosinone,Cosenza,1.33,5.0,10.0,1.36,4.6,8.75
2023-03-18,Pisa,Benevento,1.95,3.3,4.2,1.93,3.25,4.0
2023-03-18,Sudtirol,Spal,2.15,3.1,3.75,2.1,3.1,3.6
2023-03-18,Reggina,Cagliari,2.3,3.25,3.2,2.25,3.2,3.2
2023-03-19,Ternana,Bari,2.7,3.3,2.63,2.65,3.2,2.6
2023-03-31,Genoa,Reggina,1.67,3.6,5.5,1.63,3.5,5.75
2023-04-01,Ascoli,Brescia,2.15,3.1,3.6,2.1,3.1,3.6
2023-04-01,Cagliari,Sudtirol,1.83,3.4,4.75,1.82,3.3,4.5
2023-04-01,Cosenza,Pisa,3.6,3.3,2.1,3.5,3.2,2.1
2023-04-01,Parma,Palermo,1.83,3.5,4.5,1.85,3.4,4.2
2023-04-01,Spal,Ternana,2.55,3.3,2.7,2.55,3.2,2.75
2023-04-01,Venezia,Como,2.45,3.25,2.88,2.45,3.1,2.87
2023-04-01,Bari,Benevento,1.95,3.3,4.0,1.98,3.2,4.0
2023-04-01,Perugia,Frosinone,3.2,3.1,2.38,3.2,3.1,2.3
2023-04-02,Modena,Cittadella,2.2,3.2,3.3,2.15,3.2,3.4
2023-04-05,Perugia,Reggina,2.15,3.2,3.6,2.1,3.2,3.4
2023-04-10,Benevento,Spal,2.05,3.2,3.8,2.05,3.25,3.6
2023-04-10,Brescia,Ternana,2.6,3.3,2.7,2.55,3.2,2.7
2023-04-10,Cittadella,Parma,3.0,3.1,2.4,2.9,3.0,2.45
2023-04-10,Como,Genoa,3.4,3.2,2.2,3.25,3.25,2.2
2023-04-10,Frosinone,Ascoli,1.65,3.75,5.25,1.63,3.7,5.25
2023-04-10,Perugia,Modena,2.15,3.3,3.5,2.2,3.25,3.2
2023-04-10,Reggina,Venezia,2.38,3.2,3.1,2.3,3.2,3.0
2023-04-10,Sudtirol,Bari,2.75,3.0,2.8,2.65,2.95,2.8
2023-04-10,Pisa,Cagliari,2.4,3.1,3.1,2.4,3.2,2.87
2023-04-10,Palermo,Cosenza,1.73,3.6,4.75,1.75,3.5,4.75
2023-04-14,Modena,Parma,3.0,3.0,2.45,2.95,3.0,2.45
2023-04-15,Ascoli,Sudtirol,2.25,3.1,3.5,2.25,3.0,3.3
2023-04-15,Bari,Como,2.15,3.0,3.75,2.1,3.1,3.6
2023-04-15,Benevento,Reggina,2.6,3.1,2.9,2.55,3.1,2.8
2023-04-15,Cosenza,Cittadella,2.9,2.88,2.75,2.85,2.95,2.6
2023-04-15,Genoa,Perugia,1.53,3.6,8.0,1.52,3.8,6.75
2023-04-15,Spal,Brescia,2.45,3.1,3.1,2.37,3.2,2.95
2023-04-15,Venezia,Palermo,2.15,3.2,3.6,2.15,3.25,3.3
2023-04-15,Cagliari,Frosinone,2.5,3.2,3.0,2.5,3.1,2.85
2023-04-16,Ternana,Pisa,2.5,3.3,2.88,2.45,3.2,2.8
2023-04-21,Reggina,Brescia,1.95,3.2,4.2,1.93,3.2,4.1
2023-04-22,Cittadella,Genoa,4.33,3.1,2.0,3.9,3.2,1.98
2023-04-22,Como,Ascoli,2.15,3.25,3.6,2.1,3.25,3.4
2023-04-22,Frosinone,Sudtirol,1.6,3.6,6.5,1.57,3.7,6.25
2023-04-22,Modena,Spal,1.83,3.3,5.0,1.85,3.4,4.1
2023-04-22,Parma,Cagliari,2.3,3.1,3.4,2.3,3.2,3.1
2023-04-22,Perugia,Cosenza,1.83,3.4,4.75,1.78,3.4,4.5
2023-04-22,Palermo,Benevento,1.91,3.3,4.2,1.98,3.3,3.75
2023-04-23,Pisa,Bari,2.3,3.1,3.4,2.3,3.0,3.2
2023-04-23,Ternana,Venezia,2.25,3.25,3.3,2.25,3.25,3.1
2023-04-30,Cagliari,Ternana,1.75,3.6,4.75,1.77,3.6,4.33
2023-04-30,Spal,Perugia,2.25,3.2,3.4,2.3,3.1,3.1
2023-05-01,Como,Palermo,2.1,3.3,3.6,2.1,3.3,3.4
2023-05-01,Ascoli,Pisa,2.6,3.1,2.9,2.45,3.1,2.9
2023-05-01,Bari,Cittadella,2.0,3.25,4.0,1.95,3.2,4.1
2023-05-01,Benevento,Parma,3.4,3.3,2.2,3.25,3.2,2.2
2023-05-01,Brescia,Cosenza,1.85,3.5,4.33,1.87,3.4,4.1
2023-05-01,Sudtirol,Genoa,4.0,3.2,2.05,3.75,3.1,2.05
2023-05-01,Venezia,Modena,2.2,3.3,3.4,2.1,3.3,3.3
2023-05-01,Frosinone,Reggina,1.65,3.75,5.5,1.68,3.6,5.25
2023-05-05,Perugia,Cagliari,3.1,3.1,2.38,3.0,3.1,2.37
2023-05-06,Cittadella,Benevento,1.8,3.3,5.0,1.88,3.2,4.4
2023-05-06,Cosenza,Venezia,2.6,3.1,2.9,2.55,3.1,2.75
2023-05-06,Genoa,Ascoli,1.53,3.8,7.5,1.52,3.9,6.5
2023-05-06,Modena,Bari,2.8,3.1,2.75,2.65,3.0,2.7
2023-05-06,Pisa,Frosinone,1.95,3.3,4.2,1.9,3.25,4.2
2023-05-06,Reggina,Como,2.3,3.2,3.3,2.2,3.25,3.2
2023-05-06,Ternana,Sudtirol,2.05,3.2,4.0,1.98,3.3,3.75
2023-05-06,Palermo,Spal,1.85,3.5,4.5,1.87,3.5,4.0
2023-05-07,Parma,Brescia,1.73,3.4,5.5,1.71,3.5,5.0
2023-05-13,Ascoli,Cosenza,1.95,3.4,4.0,1.95,3.25,3.9
2023-05-13,Bari,Reggina,2.25,3.1,3.4,2.2,3.3,3.1
2023-05-13,Benevento,Modena,2.3,3.5,2.88,2.25,3.2,3.2
2023-05-13,Brescia,Pisa,2.4,3.3,3.0,2.35,3.1,3.0
2023-05-13,Cagliari,Palermo,1.8,3.6,4.5,1.82,3.6,4.1
2023-05-13,Como,Ternana,2.1,2.88,4.2,2.05,3.25,3.5
2023-05-13,Spal,Parma,3.3,3.25,2.25,3.2,3.25,2.2
2023-05-13,Sudtirol,Cittadella,2.9,2.7,2.9,2.75,2.9,2.7
2023-05-13,Venezia,Perugia,1.91,3.5,4.2,1.93,3.4,3.8
2023-05-13,Frosinone,Genoa,2.63,2.9,3.1,2.45,3.1,2.87
2023-05-19,Cittadella,Como,2.0,3.4,3.8,2.0,3.4,3.6
2023-05-19,Cosenza,Cagliari,3.8,3.6,1.95,3.6,3.5,1.98
2023-05-19,Genoa,Bari,1.55,3.8,7.0,1.55,3.9,6.0
2023-05-19,Modena,Sudtirol,2.55,3.1,2.9,2.55,3.1,2.8
2023-05-19,Palermo,Brescia,1.95,3.5,4.0,1.93,3.4,3.8
2023-05-19,Parma,Venezia,2.1,3.4,3.5,2.1,3.2,3.3
2023-05-19,Perugia,Benevento,1.67,3.8,5.25,1.68,3.7,4.8
2023-05-19,Pisa,Spal,1.53,4.2,6.0,1.51,4.2,5.75
2023-05-19,Reggina,Ascoli,1.91,3.5,4.0,1.9,3.4,3.9
2023-05-19,Ternana,Frosinone,2.63,3.3,2.6,2.55,3.4,2.55
2022-07-30,Dijon,St Etienne,2.87,3.2,2.37,2.87,3.1,2.45
2022-07-30,Annecy,Niort,2.3,3.2,2.9,2.45,3.0,3.0
2022-07-30,Bastia,Laval,2.0,3.1,3.75,2.0,3.0,4.0
2022-07-30,Bordeaux,Valenciennes,2.5,3.1,2.75,2.55,3.1,2.8
2022-07-30,Guingamp,Pau FC,1.65,3.5,5.0,1.7,3.6,4.8
2022-07-30,Le Havre,Grenoble,2.15,3.2,3.2,2.25,3.1,3.25
2022-07-30,Metz,Amiens,1.85,3.2,4.33,1.85,3.3,4.33
2022-07-30,Nimes,Caen,2.7,3.25,2.37,2.75,3.2,2.5
2022-07-30,Quevilly Rouen,Rodez,2.55,3.1,2.7,2.6,2.95,2.85
2022-08-01,Sochaux,Paris FC,2.0,3.2,3.6,2.05,3.2,3.6
2022-08-06,St Etienne,Nimes,1.66,3.6,4.5,1.73,3.5,4.75
2022-08-06,Amiens,Annecy,2.2,3.0,3.25,2.3,3.0,3.25
2022-08-06,Grenoble,Sochaux,3.5,3.0,2.15,3.5,3.0,2.2
2022-08-06,Laval,Guingamp,2.7,3.0,2.55,2.8,2.95,2.6
2022-08-06,Niort,Bastia,2.5,2.8,3.0,2.5,2.87,3.0
2022-08-06,Paris FC,Quevilly Rouen,1.66,3.3,5.0,1.7,3.4,5.5
2022-08-06,Pau FC,Dijon,2.55,3.2,2.62,2.55,3.1,2.75
